PhraseId,Sentiment
171981,4
171982,2
171983,2
171984,4
171985,3
171986,3
171987,3
171988,4
171989,4
171990,2
171991,3
171992,3
171993,4
171994,2
171995,2
171996,1
171997,1
171998,2
171999,3
172000,1
172001,1
172002,1
172003,2
172004,2
172005,2
172006,1
172007,2
172008,3
172009,3
172010,3
172011,3
172012,3
172013,1
172014,1
172015,1
172016,2
172017,2
172018,2
172019,2
172020,1
172021,1
172022,1
172023,1
172024,2
172025,2
172026,2
172027,2
172028,1
172029,3
172030,1
172031,1
172032,3
172033,2
172034,2
172035,2
172036,3
172037,2
172038,2
172039,2
172040,1
172041,2
172042,2
172043,2
172044,2
172045,2
172046,2
172047,3
172048,3
172049,1
172050,2
172051,1
172052,0
172053,0
172054,3
172055,2
172056,3
172057,3
172058,2
172059,2
172060,2
172061,2
172062,2
172063,2
172064,2
172065,2
172066,1
172067,2
172068,2
172069,2
172070,1
172071,2
172072,2
172073,2
172074,2
172075,2
172076,1
172077,2
172078,2
172079,1
172080,2
172081,1
172082,1
172083,1
172084,1
172085,1
172086,1
172087,2
172088,2
172089,2
172090,2
172091,2
172092,2
172093,3
172094,3
172095,2
172096,2
172097,2
172098,2
172099,1
172100,2
172101,2
172102,1
172103,1
172104,1
172105,1
172106,1
172107,1
172108,1
172109,1
172110,2
172111,1
172112,1
172113,3
172114,3
172115,3
172116,3
172117,1
172118,1
172119,1
172120,1
172121,1
172122,1
172123,1
172124,1
172125,1
172126,1
172127,2
172128,2
172129,1
172130,2
172131,3
172132,3
172133,3
172134,3
172135,1
172136,3
172137,0
172138,0
172139,1
172140,1
172141,2
172142,2
172143,1
172144,1
172145,1
172146,3
172147,2
172148,2
172149,3
172150,2
172151,3
172152,1
172153,3
172154,3
172155,2
172156,2
172157,2
172158,2
172159,2
172160,2
172161,2
172162,2
172163,2
172164,2
172165,2
172166,2
172167,1
172168,1
172169,2
172170,2
172171,2
172172,1
172173,1
172174,2
172175,2
172176,2
172177,2
172178,2
172179,2
172180,1
172181,2
172182,1
172183,1
172184,2
172185,2
172186,2
172187,2
172188,2
172189,2
172190,1
172191,1
172192,1
172193,2
172194,2
172195,2
172196,2
172197,2
172198,2
172199,2
172200,2
172201,1
172202,1
172203,1
172204,1
172205,1
172206,1
172207,1
172208,2
172209,2
172210,2
172211,1
172212,1
172213,1
172214,1
172215,2
172216,1
172217,1
172218,1
172219,1
172220,1
172221,1
172222,1
172223,1
172224,2
172225,3
172226,2
172227,2
172228,3
172229,3
172230,3
172231,3
172232,3
172233,3
172234,3
172235,3
172236,2
172237,2
172238,1
172239,1
172240,1
172241,1
172242,1
172243,1
172244,3
172245,2
172246,2
172247,2
172248,3
172249,3
172250,3
172251,3
172252,3
172253,1
172254,1
172255,2
172256,1
172257,3
172258,3
172259,3
172260,2
172261,2
172262,1
172263,1
172264,1
172265,1
172266,2
172267,2
172268,2
172269,2
172270,2
172271,2
172272,2
172273,2
172274,2
172275,2
172276,2
172277,1
172278,3
172279,3
172280,2
172281,1
172282,1
172283,1
172284,2
172285,2
172286,2
172287,2
172288,1
172289,1
172290,1
172291,1
172292,1
172293,1
172294,1
172295,1
172296,1
172297,1
172298,1
172299,1
172300,1
172301,1
172302,1
172303,1
172304,1
172305,2
172306,2
172307,1
172308,1
172309,1
172310,2
172311,2
172312,2
172313,2
172314,2
172315,2
172316,3
172317,3
172318,3
172319,2
172320,2
172321,2
172322,2
172323,2
172324,3
172325,3
172326,2
172327,2
172328,1
172329,2
172330,2
172331,2
172332,2
172333,3
172334,3
172335,3
172336,3
172337,3
172338,3
172339,2
172340,2
172341,1
172342,2
172343,2
172344,2
172345,2
172346,3
172347,3
172348,2
172349,3
172350,2
172351,2
172352,2
172353,1
172354,0
172355,0
172356,0
172357,1
172358,1
172359,0
172360,2
172361,1
172362,0
172363,0
172364,0
172365,0
172366,0
172367,0
172368,1
172369,1
172370,1
172371,2
172372,2
172373,1
172374,1
172375,1
172376,1
172377,2
172378,2
172379,2
172380,3
172381,1
172382,2
172383,2
172384,2
172385,2
172386,2
172387,3
172388,1
172389,2
172390,1
172391,1
172392,0
172393,0
172394,0
172395,0
172396,2
172397,2
172398,2
172399,2
172400,2
172401,2
172402,2
172403,2
172404,1
172405,1
172406,0
172407,0
172408,0
172409,1
172410,1
172411,1
172412,2
172413,1
172414,3
172415,3
172416,4
172417,4
172418,4
172419,3
172420,2
172421,2
172422,2
172423,3
172424,2
172425,2
172426,2
172427,2
172428,2
172429,2
172430,3
172431,3
172432,1
172433,2
172434,3
172435,3
172436,3
172437,3
172438,1
172439,2
172440,2
172441,2
172442,1
172443,1
172444,1
172445,2
172446,2
172447,0
172448,2
172449,1
172450,0
172451,0
172452,1
172453,3
172454,1
172455,1
172456,2
172457,2
172458,2
172459,2
172460,2
172461,1
172462,1
172463,2
172464,1
172465,1
172466,1
172467,1
172468,1
172469,3
172470,2
172471,1
172472,1
172473,2
172474,2
172475,2
172476,2
172477,0
172478,0
172479,2
172480,2
172481,2
172482,1
172483,2
172484,1
172485,0
172486,2
172487,2
172488,2
172489,1
172490,1
172491,1
172492,1
172493,1
172494,2
172495,2
172496,2
172497,1
172498,2
172499,2
172500,1
172501,1
172502,2
172503,2
172504,1
172505,2
172506,2
172507,2
172508,2
172509,2
172510,2
172511,2
172512,2
172513,2
172514,2
172515,1
172516,1
172517,1
172518,1
172519,1
172520,1
172521,2
172522,1
172523,1
172524,1
172525,1
172526,1
172527,1
172528,3
172529,3
172530,3
172531,3
172532,2
172533,1
172534,1
172535,2
172536,2
172537,2
172538,1
172539,1
172540,1
172541,2
172542,2
172543,1
172544,2
172545,2
172546,2
172547,2
172548,2
172549,2
172550,1
172551,1
172552,1
172553,1
172554,1
172555,2
172556,2
172557,1
172558,1
172559,2
172560,2
172561,2
172562,2
172563,2
172564,2
172565,2
172566,1
172567,1
172568,1
172569,1
172570,1
172571,1
172572,1
172573,1
172574,1
172575,1
172576,2
172577,2
172578,1
172579,0
172580,2
172581,2
172582,3
172583,2
172584,2
172585,2
172586,2
172587,2
172588,0
172589,0
172590,1
172591,4
172592,0
172593,0
172594,0
172595,1
172596,1
172597,1
172598,1
172599,2
172600,3
172601,3
172602,1
172603,3
172604,2
172605,2
172606,2
172607,0
172608,0
172609,1
172610,1
172611,1
172612,1
172613,4
172614,2
172615,1
172616,1
172617,1
172618,1
172619,4
172620,3
172621,3
172622,3
172623,1
172624,3
172625,3
172626,3
172627,3
172628,3
172629,2
172630,2
172631,2
172632,1
172633,2
172634,3
172635,3
172636,3
172637,3
172638,3
172639,2
172640,3
172641,1
172642,1
172643,3
172644,3
172645,1
172646,1
172647,3
172648,3
172649,1
172650,2
172651,1
172652,1
172653,3
172654,1
172655,3
172656,1
172657,1
172658,0
172659,0
172660,0
172661,0
172662,0
172663,0
172664,0
172665,0
172666,1
172667,1
172668,1
172669,2
172670,3
172671,3
172672,2
172673,2
172674,2
172675,1
172676,1
172677,0
172678,0
172679,0
172680,0
172681,1
172682,1
172683,1
172684,1
172685,1
172686,2
172687,2
172688,2
172689,2
172690,1
172691,4
172692,3
172693,3
172694,3
172695,3
172696,3
172697,3
172698,3
172699,2
172700,3
172701,3
172702,2
172703,3
172704,3
172705,2
172706,1
172707,1
172708,2
172709,0
172710,1
172711,1
172712,2
172713,2
172714,2
172715,4
172716,4
172717,4
172718,4
172719,1
172720,4
172721,2
172722,4
172723,4
172724,3
172725,0
172726,0
172727,1
172728,1
172729,1
172730,0
172731,0
172732,0
172733,0
172734,0
172735,1
172736,1
172737,2
172738,2
172739,1
172740,1
172741,1
172742,1
172743,2
172744,2
172745,2
172746,2
172747,1
172748,1
172749,1
172750,2
172751,2
172752,2
172753,2
172754,1
172755,1
172756,1
172757,3
172758,3
172759,1
172760,1
172761,1
172762,2
172763,2
172764,2
172765,2
172766,1
172767,1
172768,1
172769,4
172770,3
172771,3
172772,3
172773,1
172774,3
172775,3
172776,2
172777,3
172778,2
172779,3
172780,3
172781,2
172782,3
172783,3
172784,2
172785,2
172786,1
172787,1
172788,1
172789,3
172790,3
172791,2
172792,2
172793,2
172794,2
172795,1
172796,1
172797,1
172798,3
172799,3
172800,3
172801,3
172802,1
172803,1
172804,1
172805,2
172806,2
172807,2
172808,2
172809,2
172810,2
172811,1
172812,1
172813,1
172814,1
172815,1
172816,2
172817,1
172818,1
172819,2
172820,2
172821,2
172822,2
172823,3
172824,2
172825,1
172826,1
172827,1
172828,1
172829,0
172830,0
172831,0
172832,2
172833,2
172834,0
172835,0
172836,2
172837,2
172838,2
172839,1
172840,1
172841,1
172842,3
172843,3
172844,1
172845,1
172846,1
172847,1
172848,1
172849,2
172850,2
172851,2
172852,1
172853,1
172854,0
172855,0
172856,1
172857,1
172858,1
172859,3
172860,1
172861,1
172862,1
172863,2
172864,2
172865,2
172866,2
172867,1
172868,2
172869,2
172870,2
172871,2
172872,2
172873,2
172874,2
172875,2
172876,2
172877,3
172878,2
172879,3
172880,2
172881,2
172882,2
172883,2
172884,2
172885,2
172886,2
172887,2
172888,2
172889,2
172890,2
172891,2
172892,2
172893,0
172894,1
172895,2
172896,1
172897,1
172898,2
172899,0
172900,2
172901,0
172902,3
172903,0
172904,0
172905,0
172906,2
172907,2
172908,2
172909,2
172910,0
172911,1
172912,1
172913,4
172914,4
172915,2
172916,3
172917,3
172918,3
172919,1
172920,3
172921,3
172922,4
172923,3
172924,2
172925,3
172926,3
172927,1
172928,1
172929,1
172930,1
172931,2
172932,2
172933,2
172934,2
172935,2
172936,2
172937,2
172938,1
172939,1
172940,0
172941,0
172942,1
172943,1
172944,1
172945,1
172946,2
172947,2
172948,2
172949,2
172950,2
172951,3
172952,1
172953,1
172954,1
172955,1
172956,1
172957,1
172958,2
172959,2
172960,2
172961,3
172962,1
172963,3
172964,3
172965,3
172966,3
172967,2
172968,2
172969,1
172970,1
172971,2
172972,2
172973,2
172974,1
172975,1
172976,2
172977,2
172978,2
172979,0
172980,0
172981,0
172982,1
172983,1
172984,0
172985,0
172986,1
172987,1
172988,1
172989,1
172990,0
172991,1
172992,1
172993,2
172994,2
172995,2
172996,2
172997,2
172998,2
172999,2
173000,1
173001,2
173002,2
173003,2
173004,1
173005,3
173006,3
173007,3
173008,3
173009,1
173010,1
173011,2
173012,2
173013,2
173014,2
173015,0
173016,0
173017,1
173018,1
173019,1
173020,2
173021,2
173022,2
173023,2
173024,1
173025,2
173026,4
173027,4
173028,4
173029,4
173030,4
173031,4
173032,4
173033,4
173034,3
173035,3
173036,2
173037,2
173038,2
173039,4
173040,3
173041,4
173042,4
173043,1
173044,1
173045,1
173046,4
173047,4
173048,3
173049,4
173050,3
173051,1
173052,4
173053,4
173054,2
173055,2
173056,2
173057,3
173058,3
173059,2
173060,2
173061,3
173062,3
173063,2
173064,2
173065,2
173066,2
173067,2
173068,2
173069,2
173070,1
173071,1
173072,1
173073,1
173074,1
173075,1
173076,1
173077,1
173078,1
173079,2
173080,2
173081,3
173082,3
173083,2
173084,2
173085,2
173086,2
173087,2
173088,2
173089,2
173090,2
173091,3
173092,2
173093,2
173094,2
173095,2
173096,2
173097,2
173098,1
173099,1
173100,3
173101,3
173102,3
173103,3
173104,3
173105,2
173106,2
173107,3
173108,1
173109,1
173110,1
173111,2
173112,2
173113,3
173114,1
173115,1
173116,1
173117,1
173118,2
173119,1
173120,3
173121,2
173122,1
173123,2
173124,1
173125,1
173126,1
173127,1
173128,1
173129,1
173130,1
173131,1
173132,2
173133,2
173134,2
173135,2
173136,2
173137,1
173138,1
173139,1
173140,1
173141,2
173142,3
173143,2
173144,2
173145,2
173146,2
173147,2
173148,2
173149,3
173150,3
173151,3
173152,3
173153,3
173154,0
173155,0
173156,1
173157,1
173158,1
173159,3
173160,2
173161,2
173162,2
173163,2
173164,3
173165,2
173166,3
173167,3
173168,3
173169,0
173170,2
173171,1
173172,1
173173,1
173174,3
173175,1
173176,2
173177,2
173178,1
173179,3
173180,3
173181,3
173182,3
173183,3
173184,3
173185,3
173186,1
173187,3
173188,3
173189,3
173190,3
173191,1
173192,3
173193,3
173194,2
173195,2
173196,3
173197,1
173198,1
173199,1
173200,2
173201,1
173202,1
173203,1
173204,1
173205,1
173206,0
173207,0
173208,1
173209,1
173210,1
173211,2
173212,2
173213,2
173214,2
173215,2
173216,2
173217,2
173218,2
173219,3
173220,1
173221,3
173222,3
173223,3
173224,3
173225,3
173226,1
173227,1
173228,1
173229,3
173230,3
173231,2
173232,2
173233,2
173234,2
173235,2
173236,2
173237,2
173238,1
173239,2
173240,3
173241,3
173242,3
173243,3
173244,1
173245,4
173246,3
173247,3
173248,2
173249,3
173250,2
173251,2
173252,3
173253,3
173254,3
173255,2
173256,2
173257,2
173258,2
173259,2
173260,1
173261,2
173262,2
173263,2
173264,2
173265,1
173266,2
173267,2
173268,2
173269,2
173270,2
173271,2
173272,2
173273,2
173274,2
173275,2
173276,3
173277,3
173278,2
173279,0
173280,1
173281,1
173282,1
173283,0
173284,0
173285,0
173286,0
173287,1
173288,2
173289,2
173290,2
173291,0
173292,0
173293,3
173294,3
173295,3
173296,3
173297,2
173298,2
173299,3
173300,2
173301,3
173302,2
173303,2
173304,2
173305,1
173306,4
173307,4
173308,4
173309,4
173310,3
173311,3
173312,1
173313,1
173314,1
173315,1
173316,2
173317,2
173318,3
173319,2
173320,2
173321,1
173322,1
173323,3
173324,3
173325,2
173326,2
173327,3
173328,3
173329,3
173330,3
173331,3
173332,3
173333,3
173334,2
173335,3
173336,3
173337,4
173338,4
173339,1
173340,1
173341,2
173342,2
173343,1
173344,1
173345,1
173346,1
173347,1
173348,1
173349,2
173350,2
173351,1
173352,1
173353,2
173354,2
173355,1
173356,2
173357,1
173358,1
173359,1
173360,2
173361,2
173362,3
173363,3
173364,2
173365,2
173366,1
173367,2
173368,1
173369,1
173370,1
173371,1
173372,4
173373,3
173374,2
173375,2
173376,0
173377,3
173378,2
173379,2
173380,1
173381,1
173382,1
173383,0
173384,0
173385,1
173386,2
173387,2
173388,1
173389,1
173390,1
173391,1
173392,3
173393,2
173394,2
173395,0
173396,0
173397,2
173398,2
173399,2
173400,2
173401,3
173402,3
173403,1
173404,1
173405,1
173406,1
173407,1
173408,1
173409,1
173410,0
173411,2
173412,2
173413,0
173414,2
173415,2
173416,3
173417,1
173418,1
173419,1
173420,2
173421,4
173422,4
173423,4
173424,4
173425,2
173426,1
173427,1
173428,2
173429,2
173430,2
173431,2
173432,2
173433,2
173434,2
173435,1
173436,2
173437,2
173438,2
173439,2
173440,2
173441,2
173442,3
173443,3
173444,3
173445,3
173446,1
173447,1
173448,2
173449,2
173450,1
173451,2
173452,2
173453,2
173454,2
173455,0
173456,0
173457,1
173458,1
173459,1
173460,1
173461,2
173462,2
173463,2
173464,4
173465,4
173466,3
173467,3
173468,2
173469,2
173470,3
173471,3
173472,3
173473,2
173474,2
173475,2
173476,2
173477,2
173478,2
173479,1
173480,1
173481,1
173482,4
173483,4
173484,1
173485,1
173486,3
173487,3
173488,3
173489,2
173490,3
173491,1
173492,1
173493,3
173494,3
173495,3
173496,3
173497,3
173498,2
173499,2
173500,3
173501,3
173502,3
173503,2
173504,2
173505,1
173506,1
173507,1
173508,1
173509,1
173510,1
173511,2
173512,2
173513,1
173514,1
173515,1
173516,1
173517,1
173518,1
173519,1
173520,1
173521,1
173522,1
173523,2
173524,1
173525,1
173526,3
173527,3
173528,1
173529,2
173530,2
173531,2
173532,2
173533,2
173534,1
173535,2
173536,2
173537,2
173538,1
173539,1
173540,1
173541,1
173542,2
173543,2
173544,2
173545,2
173546,2
173547,2
173548,2
173549,2
173550,2
173551,3
173552,3
173553,2
173554,3
173555,2
173556,2
173557,2
173558,0
173559,0
173560,3
173561,3
173562,2
173563,2
173564,2
173565,2
173566,2
173567,1
173568,1
173569,1
173570,1
173571,1
173572,2
173573,1
173574,2
173575,1
173576,1
173577,1
173578,1
173579,2
173580,1
173581,1
173582,3
173583,3
173584,3
173585,3
173586,2
173587,3
173588,3
173589,3
173590,1
173591,1
173592,2
173593,2
173594,2
173595,1
173596,2
173597,2
173598,4
173599,4
173600,3
173601,3
173602,3
173603,3
173604,2
173605,4
173606,4
173607,4
173608,4
173609,2
173610,2
173611,1
173612,2
173613,1
173614,1
173615,1
173616,1
173617,3
173618,2
173619,2
173620,1
173621,3
173622,1
173623,3
173624,2
173625,2
173626,2
173627,2
173628,2
173629,2
173630,2
173631,2
173632,2
173633,2
173634,2
173635,2
173636,2
173637,2
173638,2
173639,2
173640,2
173641,2
173642,1
173643,0
173644,2
173645,2
173646,2
173647,2
173648,2
173649,1
173650,1
173651,0
173652,0
173653,2
173654,1
173655,0
173656,0
173657,0
173658,1
173659,1
173660,1
173661,2
173662,3
173663,1
173664,1
173665,1
173666,2
173667,3
173668,3
173669,1
173670,2
173671,2
173672,1
173673,1
173674,1
173675,1
173676,2
173677,2
173678,1
173679,1
173680,1
173681,2
173682,3
173683,2
173684,2
173685,2
173686,4
173687,2
173688,2
173689,2
173690,3
173691,2
173692,2
173693,2
173694,2
173695,2
173696,2
173697,2
173698,2
173699,2
173700,2
173701,1
173702,1
173703,2
173704,1
173705,1
173706,1
173707,1
173708,0
173709,0
173710,0
173711,0
173712,2
173713,0
173714,0
173715,1
173716,1
173717,1
173718,1
173719,1
173720,3
173721,2
173722,2
173723,2
173724,1
173725,3
173726,3
173727,3
173728,3
173729,3
173730,3
173731,3
173732,3
173733,3
173734,1
173735,1
173736,2
173737,2
173738,2
173739,2
173740,2
173741,2
173742,1
173743,2
173744,1
173745,1
173746,1
173747,1
173748,1
173749,2
173750,2
173751,2
173752,2
173753,2
173754,2
173755,2
173756,2
173757,2
173758,2
173759,2
173760,2
173761,2
173762,1
173763,2
173764,2
173765,1
173766,1
173767,2
173768,2
173769,2
173770,2
173771,1
173772,2
173773,2
173774,3
173775,3
173776,3
173777,1
173778,2
173779,2
173780,2
173781,2
173782,2
173783,2
173784,2
173785,2
173786,2
173787,0
173788,0
173789,0
173790,0
173791,1
173792,1
173793,1
173794,1
173795,1
173796,1
173797,1
173798,1
173799,1
173800,2
173801,1
173802,2
173803,2
173804,2
173805,2
173806,2
173807,2
173808,2
173809,3
173810,3
173811,2
173812,3
173813,1
173814,1
173815,2
173816,3
173817,3
173818,3
173819,2
173820,1
173821,2
173822,2
173823,2
173824,2
173825,2
173826,2
173827,2
173828,3
173829,3
173830,3
173831,3
173832,3
173833,3
173834,3
173835,3
173836,3
173837,1
173838,1
173839,1
173840,1
173841,1
173842,1
173843,2
173844,2
173845,3
173846,3
173847,3
173848,3
173849,3
173850,3
173851,3
173852,2
173853,2
173854,2
173855,4
173856,4
173857,3
173858,1
173859,4
173860,1
173861,0
173862,0
173863,0
173864,0
173865,1
173866,1
173867,1
173868,3
173869,2
173870,1
173871,1
173872,1
173873,2
173874,1
173875,1
173876,0
173877,0
173878,2
173879,2
173880,2
173881,2
173882,1
173883,1
173884,1
173885,1
173886,1
173887,2
173888,1
173889,1
173890,1
173891,2
173892,2
173893,1
173894,1
173895,1
173896,2
173897,1
173898,1
173899,1
173900,1
173901,1
173902,1
173903,2
173904,1
173905,2
173906,4
173907,3
173908,3
173909,3
173910,3
173911,3
173912,0
173913,0
173914,0
173915,1
173916,0
173917,0
173918,0
173919,1
173920,3
173921,3
173922,3
173923,2
173924,2
173925,2
173926,2
173927,2
173928,2
173929,3
173930,3
173931,3
173932,1
173933,1
173934,1
173935,3
173936,3
173937,3
173938,3
173939,3
173940,3
173941,3
173942,3
173943,3
173944,3
173945,2
173946,0
173947,3
173948,3
173949,3
173950,2
173951,1
173952,0
173953,1
173954,0
173955,1
173956,1
173957,1
173958,1
173959,2
173960,1
173961,1
173962,1
173963,1
173964,2
173965,1
173966,2
173967,2
173968,2
173969,2
173970,2
173971,2
173972,2
173973,1
173974,3
173975,3
173976,1
173977,1
173978,3
173979,2
173980,3
173981,3
173982,3
173983,3
173984,3
173985,1
173986,3
173987,3
173988,1
173989,1
173990,1
173991,1
173992,1
173993,0
173994,2
173995,2
173996,2
173997,2
173998,2
173999,1
174000,2
174001,2
174002,2
174003,1
174004,1
174005,2
174006,2
174007,2
174008,2
174009,2
174010,2
174011,2
174012,2
174013,2
174014,2
174015,2
174016,2
174017,2
174018,4
174019,3
174020,3
174021,2
174022,2
174023,2
174024,3
174025,3
174026,2
174027,3
174028,3
174029,3
174030,3
174031,3
174032,4
174033,4
174034,2
174035,2
174036,2
174037,2
174038,2
174039,2
174040,1
174041,2
174042,2
174043,1
174044,2
174045,1
174046,1
174047,2
174048,2
174049,2
174050,2
174051,2
174052,2
174053,2
174054,2
174055,2
174056,2
174057,2
174058,2
174059,2
174060,2
174061,2
174062,2
174063,1
174064,1
174065,2
174066,2
174067,2
174068,2
174069,2
174070,2
174071,2
174072,1
174073,1
174074,0
174075,1
174076,1
174077,2
174078,2
174079,2
174080,2
174081,2
174082,1
174083,1
174084,2
174085,2
174086,2
174087,1
174088,1
174089,2
174090,2
174091,1
174092,1
174093,3
174094,3
174095,3
174096,3
174097,2
174098,2
174099,2
174100,2
174101,2
174102,1
174103,2
174104,3
174105,1
174106,3
174107,2
174108,2
174109,2
174110,2
174111,2
174112,3
174113,3
174114,3
174115,3
174116,3
174117,2
174118,2
174119,1
174120,3
174121,1
174122,1
174123,0
174124,1
174125,0
174126,2
174127,1
174128,1
174129,1
174130,1
174131,1
174132,1
174133,1
174134,1
174135,1
174136,1
174137,1
174138,2
174139,2
174140,2
174141,2
174142,2
174143,2
174144,1
174145,1
174146,2
174147,1
174148,3
174149,3
174150,1
174151,2
174152,2
174153,2
174154,1
174155,2
174156,1
174157,1
174158,1
174159,1
174160,1
174161,1
174162,1
174163,1
174164,2
174165,1
174166,1
174167,2
174168,2
174169,2
174170,2
174171,2
174172,0
174173,0
174174,0
174175,1
174176,1
174177,1
174178,2
174179,2
174180,2
174181,2
174182,2
174183,2
174184,4
174185,3
174186,3
174187,3
174188,3
174189,3
174190,2
174191,2
174192,2
174193,4
174194,1
174195,1
174196,3
174197,2
174198,3
174199,3
174200,2
174201,2
174202,3
174203,3
174204,3
174205,3
174206,3
174207,3
174208,3
174209,1
174210,1
174211,1
174212,1
174213,1
174214,1
174215,1
174216,2
174217,1
174218,2
174219,1
174220,1
174221,1
174222,2
174223,1
174224,1
174225,1
174226,2
174227,2
174228,2
174229,2
174230,2
174231,2
174232,1
174233,1
174234,2
174235,2
174236,2
174237,2
174238,2
174239,2
174240,2
174241,2
174242,1
174243,2
174244,2
174245,1
174246,1
174247,2
174248,3
174249,3
174250,3
174251,1
174252,3
174253,3
174254,3
174255,3
174256,3
174257,1
174258,2
174259,3
174260,3
174261,3
174262,3
174263,3
174264,3
174265,3
174266,3
174267,3
174268,1
174269,2
174270,2
174271,2
174272,2
174273,2
174274,2
174275,4
174276,4
174277,4
174278,4
174279,4
174280,4
174281,4
174282,4
174283,4
174284,1
174285,1
174286,0
174287,0
174288,0
174289,3
174290,1
174291,1
174292,1
174293,1
174294,2
174295,1
174296,1
174297,1
174298,2
174299,2
174300,2
174301,1
174302,3
174303,3
174304,3
174305,3
174306,2
174307,2
174308,2
174309,2
174310,2
174311,1
174312,1
174313,1
174314,1
174315,1
174316,1
174317,1
174318,1
174319,1
174320,2
174321,3
174322,3
174323,2
174324,2
174325,2
174326,2
174327,2
174328,2
174329,2
174330,1
174331,1
174332,1
174333,2
174334,3
174335,3
174336,3
174337,3
174338,3
174339,3
174340,4
174341,4
174342,2
174343,2
174344,4
174345,4
174346,4
174347,4
174348,2
174349,3
174350,3
174351,3
174352,3
174353,3
174354,2
174355,3
174356,3
174357,3
174358,3
174359,3
174360,3
174361,3
174362,3
174363,1
174364,2
174365,2
174366,1
174367,2
174368,2
174369,2
174370,3
174371,2
174372,2
174373,3
174374,1
174375,3
174376,2
174377,2
174378,3
174379,3
174380,3
174381,1
174382,1
174383,1
174384,1
174385,1
174386,1
174387,3
174388,1
174389,1
174390,1
174391,1
174392,2
174393,2
174394,1
174395,1
174396,3
174397,3
174398,1
174399,2
174400,2
174401,2
174402,2
174403,2
174404,2
174405,2
174406,2
174407,2
174408,2
174409,1
174410,1
174411,3
174412,2
174413,2
174414,2
174415,3
174416,3
174417,3
174418,1
174419,1
174420,2
174421,1
174422,1
174423,1
174424,1
174425,1
174426,1
174427,1
174428,1
174429,2
174430,2
174431,2
174432,1
174433,1
174434,1
174435,1
174436,2
174437,2
174438,1
174439,1
174440,0
174441,0
174442,2
174443,2
174444,1
174445,2
174446,2
174447,1
174448,1
174449,1
174450,1
174451,1
174452,2
174453,2
174454,2
174455,2
174456,2
174457,2
174458,2
174459,2
174460,2
174461,2
174462,3
174463,3
174464,2
174465,1
174466,1
174467,3
174468,2
174469,3
174470,3
174471,1
174472,1
174473,1
174474,1
174475,2
174476,2
174477,2
174478,3
174479,2
174480,3
174481,2
174482,2
174483,2
174484,2
174485,3
174486,3
174487,0
174488,0
174489,0
174490,0
174491,1
174492,1
174493,2
174494,1
174495,2
174496,1
174497,2
174498,2
174499,2
174500,1
174501,2
174502,2
174503,2
174504,2
174505,2
174506,2
174507,1
174508,1
174509,1
174510,1
174511,2
174512,2
174513,2
174514,2
174515,2
174516,2
174517,1
174518,1
174519,2
174520,2
174521,2
174522,2
174523,3
174524,3
174525,2
174526,3
174527,1
174528,2
174529,2
174530,1
174531,1
174532,3
174533,3
174534,3
174535,3
174536,3
174537,2
174538,1
174539,2
174540,2
174541,1
174542,3
174543,0
174544,0
174545,1
174546,1
174547,1
174548,1
174549,1
174550,1
174551,1
174552,0
174553,0
174554,0
174555,3
174556,3
174557,2
174558,1
174559,1
174560,1
174561,1
174562,1
174563,2
174564,2
174565,2
174566,2
174567,2
174568,1
174569,1
174570,1
174571,3
174572,3
174573,4
174574,4
174575,4
174576,4
174577,4
174578,3
174579,3
174580,3
174581,3
174582,3
174583,1
174584,2
174585,2
174586,2
174587,2
174588,2
174589,2
174590,2
174591,4
174592,3
174593,3
174594,2
174595,2
174596,2
174597,0
174598,0
174599,1
174600,1
174601,1
174602,1
174603,1
174604,1
174605,1
174606,1
174607,2
174608,2
174609,2
174610,3
174611,3
174612,4
174613,4
174614,2
174615,3
174616,1
174617,1
174618,2
174619,2
174620,2
174621,2
174622,2
174623,2
174624,2
174625,2
174626,2
174627,2
174628,2
174629,2
174630,2
174631,2
174632,2
174633,3
174634,3
174635,3
174636,3
174637,3
174638,3
174639,1
174640,2
174641,2
174642,1
174643,1
174644,1
174645,2
174646,2
174647,2
174648,2
174649,1
174650,1
174651,0
174652,1
174653,1
174654,1
174655,1
174656,2
174657,2
174658,1
174659,2
174660,2
174661,2
174662,3
174663,3
174664,3
174665,2
174666,2
174667,2
174668,1
174669,2
174670,4
174671,4
174672,0
174673,2
174674,2
174675,0
174676,1
174677,1
174678,2
174679,4
174680,4
174681,2
174682,2
174683,2
174684,1
174685,2
174686,2
174687,2
174688,3
174689,2
174690,2
174691,1
174692,3
174693,3
174694,2
174695,3
174696,3
174697,1
174698,1
174699,1
174700,2
174701,2
174702,2
174703,2
174704,2
174705,2
174706,2
174707,1
174708,1
174709,1
174710,1
174711,3
174712,3
174713,2
174714,1
174715,3
174716,3
174717,3
174718,1
174719,1
174720,1
174721,1
174722,1
174723,2
174724,2
174725,2
174726,0
174727,0
174728,1
174729,1
174730,2
174731,1
174732,1
174733,1
174734,1
174735,1
174736,1
174737,2
174738,2
174739,1
174740,2
174741,2
174742,2
174743,3
174744,3
174745,3
174746,3
174747,3
174748,3
174749,3
174750,3
174751,3
174752,2
174753,1
174754,3
174755,3
174756,3
174757,3
174758,3
174759,2
174760,2
174761,2
174762,2
174763,2
174764,2
174765,2
174766,2
174767,2
174768,3
174769,3
174770,2
174771,1
174772,0
174773,1
174774,1
174775,2
174776,2
174777,2
